url,company_name,city
https://www.shixiseng.com/intern/inn_roflxxpglqod?pcm=pc_SearchList,艾尔建美学,150/天上海本科5天／周实习6个月
https://www.shixiseng.com/intern/inn_ztou3mvlywnd?pcm=pc_SearchList,霸王茶姬,150-180/天上海本科4天／周实习3个月
https://www.shixiseng.com/intern/inn_vzcb2ix9uht7?pcm=pc_SearchList,小米,150-250/天上海硕士5天／周实习7个月
https://www.shixiseng.com/intern/inn_tsfpjju7jfc7?pcm=pc_SearchList,霸王茶姬,150-180/天上海不限5天／周实习5个月
https://www.shixiseng.com/intern/inn_pqcqyygc5hph?pcm=pc_SearchList,霸王茶姬,150-180/天上海本科5天／周实习3个月
https://www.shixiseng.com/intern/inn_ypyebxwh3yt8?pcm=pc_SearchList,晖致医药,100-150/天上海本科2天／周实习6个月
https://www.shixiseng.com/intern/inn_4vvhzlnk67ux?pcm=pc_SearchList,小鹏汽车,100-150/天上海本科5天／周实习6个月
https://www.shixiseng.com/intern/inn_vwckvzlwrhzh?pcm=pc_SearchList,NIO蔚来,200/天上海本科5天／周实习3个月
https://www.shixiseng.com/intern/inn_2cb28jpwdl53?pcm=pc_SearchList,NIO蔚来,200/天上海本科5天／周实习6个月
https://www.shixiseng.com/intern/inn_cepuqfykfqdy?pcm=pc_SearchList,KPMG China 毕马威中国,150/天上海本科3天／周实习3个月
https://www.shixiseng.com/intern/inn_a86uz1fbupv4?pcm=pc_SearchList,霸王茶姬,150-180/天上海本科5天／周实习3个月
https://www.shixiseng.com/intern/inn_x41twc3ggyvw?pcm=pc_SearchList,霸王茶姬,150-180/天上海本科5天／周实习3个月
https://www.shixiseng.com/intern/inn_cgmlwvfymaii?pcm=pc_SearchList,霸王茶姬,150-180/天上海本科5天／周实习3个月
https://www.shixiseng.com/intern/inn_oy1z8ix1t7zk?pcm=pc_SearchList,国金证券,80-100/天上海本科5天／周实习3个月
https://www.shixiseng.com/intern/inn_mn5swy3k66pk?pcm=pc_SearchList,罗德传播集团,120/天上海本科4天／周实习3个月
https://www.shixiseng.com/intern/inn_5k1ftrcreb9d?pcm=pc_SearchList,霸王茶姬,150-180/天上海不限5天／周实习1个月
https://www.shixiseng.com/intern/inn_rdt0kkdsleae?pcm=pc_SearchList,阿里灵犀互娱,300-400/天上海不限5天／周实习3个月
https://www.shixiseng.com/intern/inn_qsmwg2ls0rdx?pcm=pc_SearchList,光大永明资产,薪资面议上海硕士3天／周实习3个月
https://www.shixiseng.com/intern/inn_po2zvhvskm8n?pcm=pc_SearchList,KPMG China 毕马威中国,150/天上海本科5天／周实习3个月
https://www.shixiseng.com/intern/inn_xlg9romviaqw?pcm=pc_SearchList,霸王茶姬,150-180/天上海本科5天／周实习3个月
https://www.shixiseng.com/intern/inn_zpeoxmvitpli?pcm=pc_SearchList,霸王茶姬,150-180/天上海本科5天／周实习3个月
https://www.shixiseng.com/intern/inn_ezmehfh4wbiw?pcm=pc_SearchList,KPMG China 毕马威中国,150/天上海本科5天／周实习3个月
https://www.shixiseng.com/intern/inn_jwlzcxmjwoby?pcm=pc_SearchList,实习僧校招内推助手,120-200/天上海本科4天／周实习3个月
https://www.shixiseng.com/intern/inn_bp1n3nswscqk?pcm=pc_SearchList,小米科技,150-180/天上海不限4天／周实习6个月
https://www.shixiseng.com/intern/inn_ghz3t0016nze?pcm=pc_SearchList,AIDI,100-200/天上海大专2天／周实习2个月
https://www.shixiseng.com/intern/inn_pmtmdd2joecz?pcm=pc_SearchList,霸王茶姬,150-180/天上海本科5天／周实习3个月
https://www.shixiseng.com/intern/inn_tidvzb6vlbf1?pcm=pc_SearchList,小红书,薪资面议上海本科4天／周实习4个月
https://www.shixiseng.com/intern/inn_acnpzjdfgpkc?pcm=pc_SearchList,TESLA-特斯拉,150-200/天上海本科5天／周实习6个月
https://www.shixiseng.com/intern/inn_ywarxoad650u?pcm=pc_SearchList,启彧咨询,120-150/天上海本科3天／周实习2个月
https://www.shixiseng.com/intern/inn_4vnrtidhfjxq?pcm=pc_SearchList,Siemens Healthineers,150-250/天上海本科5天／周实习4个月
https://www.shixiseng.com/intern/inn_vf3msaolfkvs?pcm=pc_SearchList,晖致医药,100-150/天上海本科3天／周实习3个月
https://www.shixiseng.com/intern/inn_6vjxj3eqkiuy?pcm=pc_SearchList,小红书,薪资面议上海本科4天／周实习6个月
https://www.shixiseng.com/intern/inn_a84wrvy36xv6?pcm=pc_SearchList,KPMG China 毕马威中国,150/天上海本科5天／周实习3个月
https://www.shixiseng.com/intern/inn_bvlu7yidl55f?pcm=pc_SearchList,国金证券,80-100/天上海本科5天／周实习3个月
https://www.shixiseng.com/intern/inn_x8gans4peobt?pcm=pc_SearchList,惠立学校,120/天上海本科3天／周实习6个月
https://www.shixiseng.com/intern/inn_oqht3v1fjcp8?pcm=pc_SearchList,顺丰速运有限公司,150-300/天上海本科5天／周实习2个月提供转正机会
https://www.shixiseng.com/intern/inn_zfrzzqrpt5zk?pcm=pc_SearchList,信义会计师事务所,100/天上海本科4天／周实习2个月提供转正机会
https://www.shixiseng.com/intern/inn_vxwk9pgnpmnf?pcm=pc_SearchList,KPMG China 毕马威中国,150/天上海本科5天／周实习3个月提供转正机会
https://www.shixiseng.com/intern/inn_awlwrts1mgf7?pcm=pc_SearchList,欧睿Euromonitor,200/天上海本科4天／周实习3个月
https://www.shixiseng.com/intern/inn_n1qo4oe2ji8v?pcm=pc_SearchList,渤海信托,150-200/天上海本科3天／周实习6个月
https://www.shixiseng.com/intern/inn_4s8xap6vzccs?pcm=pc_SearchList,小红书,薪资面议上海本科5天／周实习3个月
https://www.shixiseng.com/intern/inn_noq2n1ia9gtj?pcm=pc_SearchList,百济神州,120-150/天上海本科4天／周实习3个月
https://www.shixiseng.com/intern/inn_p3xuiwz3dvtj?pcm=pc_SearchList,国金证券,100-120/天上海硕士3天／周实习3个月
https://www.shixiseng.com/intern/inn_9kbzkf1zb3z7?pcm=pc_SearchList,NIO蔚来,200/天上海本科3天／周实习3个月
https://www.shixiseng.com/intern/inn_vnkbrjuffq1k?pcm=pc_SearchList,博西家电 B/S/H/,120-150/天上海本科5天／周实习4个月
https://www.shixiseng.com/intern/inn_zusgmhkei0ek?pcm=pc_SearchList,KPMG China 毕马威中国,150/天上海本科5天／周实习3个月
https://www.shixiseng.com/intern/inn_bwny2k82jhgr?pcm=pc_SearchList,仲量联行,150/天上海本科5天／周实习3个月提供转正机会
https://www.shixiseng.com/intern/inn_cwyayknrepug?pcm=pc_SearchList,RGA美国再保险公司上海分公司,150-200/天上海本科3天／周实习6个月
https://www.shixiseng.com/intern/inn_opc1h4uxrboi?pcm=pc_SearchList,哈啰,150-180/天上海本科5天／周实习4个月
https://www.shixiseng.com/intern/inn_hat86gq8iaxl?pcm=pc_SearchList,新绿人力,200/天上海本科4天／周实习6个月
https://www.shixiseng.com/intern/inn_wpfqcp9fajl2?pcm=pc_SearchList,保时捷工程,200-250/天上海硕士3天／周实习6个月
https://www.shixiseng.com/intern/inn_ui5xsfsrnoey?pcm=pc_SearchList,新绿人力,200/天上海本科5天／周实习3个月
